Matteo Politano,M. Politano,M Politano,Politano,,,
Domenico Berardi,D. Berardi,D Berardi,Berardi,,,
Federico Ricci,F. Ricci,F Ricci,Ricci,,,
Antonino Ragusa,A. Ragusa,A Ragusa,Ragusa,,,
Grégoire Defrel,,G. Defrel,G Defrel,Defrel,,
Alessandro Matri,A. Matri,A Matri,Matri,,,
Pietro Iemmello,P. Iemmello,P Iemmello,Iemmello,,,
Vincenzo Fiorillo,V. Fiorillo,V Fiorillo,Fiorillo,,,
Mirko Pigliacelli,M. Pigliacelli,M Pigliacelli,Pigliacelli,,,
Albano Bizzarri,A. Bizzarri,A Bizzarri,Bizzarri,,,
Gabriele Aldegani,G. Aldegani,G Aldegani,Aldegani,,,
Norbert Gyömber,,N. Gyömber,N Gyömber,Gyömber,,
Dario Zuparic,D. Zuparic,D Zuparic,Zuparic,,,
Michele Fornasier,M. Fornasier,M Fornasier,Fornasier,,,
Andrea Coda,A. Coda,A Coda,Coda,,,
Hugo Campagnaro,H. Campagnaro,H Campagnaro,Campagnaro,,,
Cristiano Biraghi,C. Biraghi,C Biraghi,Biraghi,,,
Alessandro Crescenzi,A. Crescenzi,A Crescenzi,Crescenzi,,,
Francesco Zampano,F. Zampano,F Zampano,Zampano,,,
Davide Vitturini,D. Vitturini,D Vitturini,Vitturini,,,
Leonardo Maloku,L. Maloku,L Maloku,Maloku,,,
Gastón Brugman,,G. Brugman,G Brugman,Brugman,,
Alberto Aquilani,A. Aquilani,A Aquilani,Aquilani,,,
Bryan Cristante,B. Cristante,B Cristante,Cristante,,,
Ledian Memushaj,L. Memushaj,L Memushaj,Memushaj,,,
Valerio Verre,V. Verre,V Verre,Verre,,,
Ahmad Benali,A. Benali,A Benali,Benali,,,
Alessandro Bruno,,,,,,
Alexandru Mitrita,A. Mitrita,A Mitrita,Mitrita,,,
Ferdinando Del Sole,,,,,,
Jean-Christophe Bahebeck,J. Bahebeck,J Bahebeck,Bahebeck,,,
Robert Muric,R. Muric,R Muric,Muric,,,
Gianluca Caprari,G. Caprari,G Caprari,Caprari,,,
Rey Manaj,R. Manaj,R Manaj,Manaj,,,
Stefano Pettinari,S. Pettinari,S Pettinari,Pettinari,,,
Luigi Sepe,L. Sepe,L Sepe,Sepe,,,
Kalidou Koulibaly,K. Koulibaly,K Koulibaly,Koulibaly,,,
Raúl Albiol,,R. Albiol,R Albiol,Albiol,,
Lorenzo Tonelli,L. Tonelli,L Tonelli,Tonelli,,,
Nikola Maksimovi?,N. Maksimovi?,N Maksimovi?,Maksimovi?,,,
Vlad Chiriches,V. Chiriches,V Chiriches,Chiriches,,,
Igor Lasicki,I. Lasicki,I Lasicki,Lasicki,,,
Faouzi Ghoulam,F. Ghoulam,F Ghoulam,Ghoulam,,,
Ivan Strinic,I. Strinic,I Strinic,Strinic,,,
Elseid Hysaj,E. Hysaj,E Hysaj,Hysaj,,,
Christian Maggio,C. Maggio,C Maggio,Maggio,,,
Jorginho,,,,,,
Amadou Diawara,A. Diawara,A Diawara,Diawara,,,
Marek Hamsik,Hamsik,M. Hamsik,M Hamsik,Hamsik,,
Allan,,,,,,
Piotr Zielinski,P. Zielinski,P Zielinski,Zielinski,,,
Marko Rog,M. Rog,M Rog,Rog,,,
Omar El Kaddouri,,,,,,
Emanuele Giaccherini,E. Giaccherini,E Giaccherini,Giaccherini,,,
Lorenzo Insigne,Insigne,,,,,
Dries Mertens,Mertens,D. Mertens,D Mertens,Mertens,,
José Callejón,,,J. Callejón,J Callejón,Callejón,
Roberto Insigne,,,,,,
Manolo Gabbiadini,M. Gabbiadini,M Gabbiadini,Gabbiadini,,,
Arkadiusz Milik,Milik,A. Milik,A Milik,Milik,,
Marco Sportiello,M. Sportiello,M Sportiello,Sportiello,,,
Etrit Berisha,E. Berisha,E Berisha,Berisha,,,
Davide Bassi,D. Bassi,D Bassi,Bassi,,,
Stefano Mazzini,S. Mazzini,S Mazzini,Mazzini,,,
Rafael Tolói,,R. Tolói,R Tolói,Tolói,,
Ervin Zukanovic,E. Zukanovic,E Zukanovic,Zukanovic,,,
Andrea Masiello,A. Masiello,A Masiello,Masiello,,,
Mattia Caldara,M. Caldara,M Caldara,Caldara,,,
Emanuele Suagher,E. Suagher,E Suagher,Suagher,,,
Guglielmo Stendardo,G. Stendardo,G Stendardo,Stendardo,,,
Boukary Dramé,,,,,,
Andrea Conti,A. Conti,A Conti,Conti,,,
Abdoulay Konko,A. Konko,A Konko,Konko,,,
Franck Kessié,,F. Kessié,F Kessié,Kessié,,
Jasmin Kurtic,J. Kurtic,J Kurtic,Kurtic,,,
Alberto Grassi,A. Grassi,A Grassi,Grassi,,,
Remo Freuler,R. Freuler,R Freuler,Freuler,,,
Carlos Carmona,C. Carmona,C Carmona,Carmona,,,
Roberto Gagliardini,R. Gagliardini,R Gagliardini,Gagliardini,,,
Giulio Migliaccio,G. Migliaccio,G Migliaccio,Migliaccio,,,
Cristian Raimondi,C. Raimondi,C Raimondi,Raimondi,,,
Leonardo Spinazzola,L. Spinazzola,L Spinazzola,Spinazzola,,,
Alejandro Gómez,,,,,,
Bryan Cabezas,B. Cabezas,B Cabezas,Cabezas,,,
Marco D'Alessandro,M. D'Alessandro,M D'Alessandro,D'Alessandro,,,
Alberto Paloschi,A. Paloschi,A Paloschi,Paloschi,,,
Aleksandar Pesic,A. Pesic,A Pesic,Pesic,,,
Mauricio Pinilla,M. Pinilla,M Pinilla,Pinilla,,,
Andrea Petagna,A. Petagna,A Petagna,Petagna,,,
Federico Marchetti,,,,,,
Ivan Vargic,I. Vargic,I Vargic,Vargic,,,
Thomas Strakosha,T. Strakosha,T Strakosha,Strakosha,,,
Stefan de Vrij,,,,,,
Wallace,,,,,,
Bastos,,,,,,
Wesley Hoedt,W. Hoedt,W Hoedt,Hoedt,,,
Franjo Prce,F. Prce,F Prce,Prce,,,
Stefan Radu,S. Radu,S Radu,Radu,,,
Jordan Lukaku,,,,,,
Vinícius,,,,,,
Dusan Basta,D. Basta,D Basta,Basta,,,
Patric,,,,,,
Lucas Biglia,L. Biglia,L Biglia,Biglia,,,
Sergej Milinkovic-Savic,S. Milinkovic-Savic,S Milinkovic-Savic,Milinkovic-Savic,,,
Marco Parolo,M. Parolo,M Parolo,Parolo,,,
Danilo Cataldi,D. Cataldi,D Cataldi,Cataldi,,,
??lvaro González,,,,,,
Moritz Leitner,M. Leitner,M Leitner,Leitner,,,
Joseph Marie Minala,,,,,,
Alessandro Murgia,A. Murgia,A Murgia,Murgia,,,
Senad Lulic,S. Lulic,S Lulic,Lulic,,,
Luis Alberto,,,,,,
Ravel Morrison,,,,,,
Felipe Anderson,,,,,,
Keita Baldé,,K. Baldé,K Baldé,Baldé,,
Ricardo Kishna,R. Kishna,R Kishna,Kishna,,,
Cristiano Lombardi,C. Lombardi,C Lombardi,Lombardi,,,
Ciro Immobile,Immobile,C. Immobile,C Immobile,Immobile,,
Filip Djordjevic,F. Djordjevic,F Djordjevic,Djordjevic,,,
Mamadou Tounkara,M. Tounkara,M Tounkara,Tounkara,,,
Héldon,,,,,,
Filipe Augusto,,,,,,
Yazalde,,,,,,
Cássio,,,,,,
Carlos Alves,,,,,,
Roderick Miranda,,,,,,
Nélson Monte,,N. Monte,N Monte,Monte,,
André Vilas Boas,,,,,,
Alhassan Wakaso,A. Wakaso,A Wakaso,Wakaso,,,
Tarantini,,,,,,
Pedro Moreira,,,,,,
Guedes,,,,,,
Rui Vieira,,,,,,
Filip Krovinovic,F. Krovinovic,F Krovinovic,Krovinovic,,,
João Novais,,J. Novais,J Novais,Novais,,
Ronan,,,,,,
Rúben Ribeiro,,,,,,
Rafa Soares,,,,,,
Aníbal Capela,,A. Capela,A Capela,Capela,,
Tiago André,,,,,,
Nadjack,,,,,,
Leandrinho,,,,,,
Vitó,,,,,,
Jaime Pinto,,,,,,
Kizito,,,,,,
Gil Dias,,,,,,
Silvestre Varela,,,,,,
Alex Telles,A. Telles,A Telles,Telles,,,
Maxi Pereira,,,,,,
Diego Reyes,D. Reyes,D Reyes,Reyes,,,
Iván Marcano,,I. Marcano,I Marcano,Marcano,,
Rúben Neves,,R. Neves,R Neves,Neves,,
Héctor Herrera,,,,,,
??liver Torres,,,,,,
Juan Quintero,J. Quintero,J Quintero,Quintero,,,
Otávio,,,,,,
Evandro,,,,,,
Yacine Brahimi,Y. Brahimi,Y Brahimi,Brahimi,,,
Vincent Aboubakar,V. Aboubakar,V Aboubakar,Aboubakar,,,
Miguel Layún,,M. Layún,M Layún,Layún,,
Iker Casillas,I. Casillas,I Casillas,Casillas,,,
Nabil Ghilas,N. Ghilas,N Ghilas,Ghilas,,,
Alberto Bueno,A. Bueno,A Bueno,Bueno,,,
José Sá,,,,,,
Danilo Pereira,,,,,,
André André,,,,,,
Sérgio Oliveira,,,,,,
Diogo Jota,D. Jota,D Jota,Jota,,,
Laurent Depoitre,L. Depoitre,L Depoitre,Depoitre,,,
Adrián López,,,,,,
Jesús Corona,,J. Corona,J Corona,Corona,,
André Silva,,,,,,
João Teixeira,,,,,,
João Costa,,,,,,
Chidozie,,,,,,
Marcelo Oliveira,,,,,,
Nildo Petrolina,,,,,,
Igor Stefanovic,I. Stefanovic,I Stefanovic,Stefanovic,,,
André Micael,,A. Micael,A Micael,Micael,,
Pierre Sagna,,,,,,
Alan Schons,A. Schons,A Schons,Schons,,,
Ernest,,,,,,
Emmanuel Boateng,,,,,,
Nildo Petrolina,,,,,,
Ença Fati,,E. Fati,E Fati,Fati,,
Giorgi Makaridze,G. Makaridze,G Makaridze,Makaridze,,,
Pedro Taborda,P. Taborda,P Taborda,Taborda,,,
Diego Galo,D. Galo,D Galo,Galo,,,
Diego Ivo,D. Ivo,D Ivo,,,,
Pedro Rebocho,P. Rebocho,P Rebocho,Rebocho,,,
Jander,,,,,,
Tiago Almeida,,,,,,
Cauê,,,,,,
Chico Geraldes,,,,,,
Benjamín Ubierna,,B. Ubierna,B Ubierna,Ubierna,,
Ousmane Dramé,,,,,,
David Ramírez,,,,,,
Chico Geraldes,,,,,,
Marcelo Oliveira,,,,,,
Pedrinho,,,,,,
Ivo Rodrigues,,,,,,
Rafael Defendi,R. Defendi,R Defendi,Defendi,,,
Vasco Rocha,,,,,,
Minhoca,,,,,,
Cícero,,,,,,
Pedro Monteiro,,,,,,
Rabiola,,,,,,
Filipe Ferreira,,,,,,
Miguel Vieira,,,,,,
Marco Baixinho,M. Baixinho,M Baixinho,Baixinho,,,
João Góis,,,J. Góis,J Góis,Góis,
Bruno Santos,,,,,,
Andrezinho,,,,,,
Barnes Osei,B. Osei,B Osei,Osei,,,
Leandro Silva,,,,,,
Mário Felgueiras,,M. Felgueiras,M Felgueiras,Felgueiras,,
João Pinho,,,,,,
Yerjet Yerzat,Y. Yerzat,Y Yerzat,Yerzat,,,
Pedro Marques,P. Marques,P Marques,Marques,,,
Francisco Afonso,,,,,,
Romeu,,,,,,
Mateus da Silva,,,,,,
Gleison,,,,,,
Welthon,,,,,,
Ezequiel Schelotto,E. Schelotto,E Schelotto,Schelotto,,,
Sebastián Coates,,S. Coates,S Coates,Coates,,
Rui Patrício,,R. Patrício,R Patrício,Patrício,,
Paulo Oliveira,,,,,,
Ricardo Esgaio,R. Esgaio,R Esgaio,Esgaio,,,
William Carvalho,,,,,,
Adrien Silva,,,,,,
Carlos Mané,,,,,,
Azbe Jug,A. Jug,A Jug,Jug,,,
Beto,,,,,,
João Pereira,,,,,,
Ewerton,,,,,,
Marvin Zeegelaar,M. Zeegelaar,M Zeegelaar,Zeegelaar,,,
Iuri Medeiros,I. Medeiros,I Medeiros,Medeiros,,,
Wallyson Mallmann,W. Mallmann,W Mallmann,Mallmann,,,
Bruno Paulista,,,,,,
Zakaria Labyad,Z. Labyad,Z Labyad,Labyad,,,
Gelson Martins,,,,,,
Rúben Semedo,,,,,,
Bruno César,,,,,,
Radosav Petrovic,R. Petrovic,R Petrovic,Petrovic,,,
Bryan Ruíz,,B. Ruíz,B Ruíz,Ruíz,,
Joel Campbell,,,,,,
Marcelo Meli,M. Meli,M Meli,Meli,,,
Alan Ruiz,,,,,,
Daniel Podence,D. Podence,D Podence,Podence,,,
André,,,,,,
Lukas Spalvis,L. Spalvis,L Spalvis,Spalvis,,,
Gevorg Ghazaryan,G. Ghazaryan,G Ghazaryan,Ghazaryan,,,
Babá,,,,,,
Fransérgio,,,,,,
??ber Bessa,?. Bessa,? Bessa,Bessa,,,
Alex Soares,,,,,,
António Xavier,,,,,,
Edgar Costa,,,,,,
Dyego Sousa,,,,,,
Ulysse Diallo,,,,,,
Gottardi,,,,,,
Brito,,,,,,
Alireza Haghighi,A. Haghighi,A Haghighi,Haghighi,,,
Wellington,,,,,,
Raúl Silva,,,,,,
Deyvison,,,,,,
Romário,,,,,,
Dirceu,,,,,,
Diney Borges,,,,,,
Barata,,,,,,
Lynneeker,,,,,,
Damien Plessis,D. Plessis,D Plessis,Plessis,,,
Gevaro Nepomuceno,G. Nepomuceno,G Nepomuceno,Nepomuceno,,,
Donald Djousse,D. Djousse,D Djousse,Djousse,,,
Maurício Antônio,,,M. Antônio,M Antônio,Antônio,
Fábio China,,F. China,F China,China,,
Samuel Santos,,,,,,
Nanu,,,,,,
Erdem Sen,E. Sen,E Sen,Sen,,,
Jean Cleber,J. Cleber,J Cleber,Cleber,,,
André Teles,,A. Teles,A Teles,Teles,,
Esquerdinha,,,,,,
Shaher Mansour,S. Mansour,S Mansour,Mansour,,,
Kaká,,,,,,
Fernando Ferreira,,,,,,
Rafael Amorim,,,,,,
Wagner,,,,,,
Tikito,,,,,,
Fábio Nunes,,F. Nunes,F Nunes,Nunes,,
Alassane També,,A. També,A També,També,,
Claude Gonçalves,,,,,,
Cláudio Ramos,,,,,,
Miguel Batista,M. Batista,M Batista,Batista,,,
Pica,,,,,,
João Jaquité,,,J. Jaquité,J Jaquité,Jaquité,
Bruno Monteiro,,,,,,
Hélder Tavares,,,,,,
Jhon Murillo,J. Murillo,J Murillo,Murillo,,,
Piojo,,,,,,
Crislan,,,,,,
Miguel Cardoso,,,,,,
Ricardo Janota,R. Janota,R Janota,Janota,,,
Vitali Lystsov,V. Lystsov,V Lystsov,Lystsov,,,
Pité,,,,,,
Mamadu,,,,,,
Jaílson,,,,,,
David Bruno,,,,,,
Dylan Flores,D. Flores,D Flores,Flores,,,
Bruno Cantanhede,B. Cantanhede,B Cantanhede,Cantanhede,,,
Elnur Jafarov,E. Jafarov,E Jafarov,Jafarov,,,
Murilo,,,,,,
Zé Turbo,,Z. Turbo,Z Turbo,Turbo,,
Ederson,,,,,,
Nélson Oliveira,,,,,,
Konstantinos Mitroglou,Mitroglou,K. Mitroglou,K Mitroglou,Mitroglou,,
Júlio César,,,,,,
Paulo Lopes,,,,,,
Lisandro López,,,,,,
Luisão,,,,,,
Jardel,,,,,,
Eliseu,,,,,,
André Almeida,,,,,,
Andreas Samaris,A. Samaris,A Samaris,Samaris,,,
Ljubomir Fejsa,L. Fejsa,L Fejsa,Fejsa,,,
Rúben Amorim,,,,,,
Pizzi,,,,,,
Jonas,,,,,,
André Carrillo,,,,,,
Raúl Jiménez,,,,,,
André Horta,,,,,,
Victor Lindelöf,,V. Lindelöf,V Lindelöf,Lindelöf,,
Nélson Semedo,,,,,,
Toto Salvio,T. Salvio,T Salvio,Salvio,,,
Mehdi Carcela-González,,M. Carcela-González,M Carcela-González,Carcela-González,,
Gonçalo Guedes,,G. Guedes,G Guedes,Guedes,,
Branimir Kalaica,B. Kalaica,B Kalaica,Kalaica,,,
Alejandro Grimaldo,A. Grimaldo,A Grimaldo,Grimaldo,,,
Danilo Barbosa,,,,,,
Guillermo Celis,G. Celis,G Celis,Celis,,,
Franco Cervi,F. Cervi,F Cervi,Cervi,,,
Andrija Zivkovic,A. Zivkovic,A Zivkovic,Zivkovic,,,
??scar Benítez,,,,,,
Fábio Espinho,,F. Espinho,F Espinho,Espinho,,
Mika,,,,,,
Mamadou Ba,,,,,,
Anderson Correia,,,,,,
Reuben Gabriel,R. Gabriel,R Gabriel,,,,
Idris Mandiang,I. Mandiang,I Mandiang,Mandiang,,,
Tengarrinha,,,,,,
Samu,,,,,,
Anderson Carvalho,,,,,,
Michael Uchebo,M. Uchebo,M Uchebo,Uchebo,,,
Edu Machado,,,,,,
Philipe Sampaio,,,,,,
Nuno Henrique,,,,,,
Alex Júnior,,A. Júnior,A Júnior,Júnior,,
Tiago Mesquita,T. Mesquita,T Mesquita,Mesquita,,,
André Bukia,,A. Bukia,A Bukia,Bukia,,
Miguel Pereira,,,,,,
Uche Nwofor,U. Nwofor,U Nwofor,Nwofor,,,
Renato Santos,,,,,,
Cristian Cangá,,C. Cangá,C Cangá,Cangá,,
Mickaël Meira,,M. Meira,M Meira,Meira,,
Lucas Tagliapietra,L. Tagliapietra,L Tagliapietra,Tagliapietra,,,
Lucas Rocha,,,,,,
João Talocha,,J. Talocha,J Talocha,Talocha,,
Cláudio Lopes,,,,,,
Carraça,,,,,,
Emin Makhmudov,E. Makhmudov,E Makhmudov,Makhmudov,,,
Mohamed Daf,M. Daf,M Daf,Daf,,,
Nuno Pereira,,,,,,
Iván Machado,,,,,,
Digas,,,,,,
André Schembri,,A. Schembri,A Schembri,Schembri,,
Erivelto,,,,,,
Lovro Medic,L. Medic,L Medic,Medic,,,
Edu Ferreira,,,,,,
Idé Colubali,,I. Colubali,I Colubali,Colubali,,
Gegé,,,,,,
Mateus,,,,,,
Zequinha,,,,,,
Rui Sacramento,R. Sacramento,R Sacramento,Sacramento,,,
Igor Rocha,,,,,,
Hugo Basto,H. Basto,H Basto,Basto,,,
Nelsinho,,,,,,
Nuno Coelho,N. Coelho,N Coelho,Coelho,,,
Artur,,,,,,
Tucka,,,,,,
??nderson Luís,,,,,,
André Santos,,,,,,
Adilson Goiano,,,,,,
Karl,,,,,,
Nuno Valente,,,,,,
Jubal,,,,,,
Walter González,,,,,,
Rafael Bracali,R. Bracali,R Bracali,Bracali,,,
Sema Velázquez,,,,,,
Thiago Carleto,T. Carleto,T Carleto,Carleto,,,
Vítor Costa,,,,,,
Rafael Crivellaro,R. Crivellaro,R Crivellaro,Crivellaro,,,
Sancidino Silva,,,,,,
Jorge Intima,J. Intima,J Intima,Intima,,,
Bruno Lopes,,,,,,
Marlon de Jesús,,,,,,
Bruno Varela,,,,,,
Fábio Cardoso,,,,,,
Lukas Raeder,L. Raeder,L Raeder,Raeder,,,
Frederico Venâncio,,F. Venâncio,F Venâncio,Venâncio,,
Fábio Pala,,F. Pala,F Pala,Pala,,
Forbes,,,,,,
Zé Manuel,,Z. Manuel,Z Manuel,,,
Nuno Santos,,,,,,
André Geraldes,,,,,,
William Alves,,,,,,
Cléber,,,,,,
Nuno Pinto,,,,,,
Toni Gorupec,T. Gorupec,T Gorupec,Gorupec,,,
Fábio Pacheco,,F. Pacheco,F Pacheco,Pacheco,,
Alexandre Cardoso,,,,,,
Costinha,,,,,,
Ruca,,,,,,
André Claro,,A. Claro,A Claro,,,
Vasco Costa,,,,,,
Nenê Bonilha,,N. Bonilha,N Bonilha,Bonilha,,
Pedro Trigueira,P. Trigueira,P Trigueira,Trigueira,,,
Abdulaziz Al-Mansour,A. Al-Mansour,A Al-Mansour,Al-Mansour,,,
Meyong,,,,,,
Vasco Fernandes,,,,,,
Pedro Pinto,,,,,,
Gonçalo Duarte,,,,,,
Mikel Agu,M. Agu,M Agu,Agu,,,
Al-Gadi,,,,,,
André Pedrosa,,A. Pedrosa,A Pedrosa,Pedrosa,,
Ryan Gauld,R. Gauld,R Gauld,Gauld,,,
João Amaral,,J. Amaral,J Amaral,Amaral,,
Edinho,,,,,,
Oriol Rosell,O. Rosell,O Rosell,Rosell,,,
João Diogo,,J. Diogo,J Diogo,,,
Luís Silva,,,,,,
Vítor Gomes,,,,,,
Gerso,,,,,,
Hugo Ventura,H. Ventura,H Ventura,Ventura,,,
Filipe Mendes,,,,,,
Palmeira,,,,,,
Carlos Martins,,,,,,
Miguel Rosa,M. Rosa,M Rosa,Rosa,,,
Abel Camará,,A. Camará,A Camará,Camará,,
Tiago Caeiro,T. Caeiro,T Caeiro,Caeiro,,,
Gonçalo Brandão,,,G. Brandão,G Brandão,Brandão,
Gonçalo Silva,,,,,,
Rúben Pinto,,,,,,
André Sousa,,,,,,
Betinho,,,,,,
Fábio Sturgeon,,F. Sturgeon,F Sturgeon,Sturgeon,,
Rafael Veloso,R. Veloso,R Veloso,Veloso,,,
Samuel Nóbrega,,S. Nóbrega,S Nóbrega,Nóbrega,,
Domingos Duarte,,,,,,
Dinis Almeida,,,,,,
Florent Hanin,F. Hanin,F Hanin,Hanin,,,
Mica Pinto,,,,,,
Gonçalo Tavares,,,,,,
João Palhinha,,J. Palhinha,J Palhinha,Palhinha,,
Hassan Yebda,H. Yebda,H Yebda,Yebda,,,
Bernardo Dias,,,,,,
Komnen Andric,K. Andric,K Andric,Andric,,,
Licá,,,,,,
Hernâni,,,,,,
Moussa Marega,M. Marega,M Marega,Marega,,,
Douglas Jesus,,,,,,
Josué Sá,,,,,,
João Afonso,,,,,,
Bruno Gaspar,,,,,,
Bernard Mensah,B. Mensah,B Mensah,Mensah,,,
Ricardo Valente,,,,,,
João Aurélio,,,J. Aurélio,J Aurélio,Aurélio,
Tiquinho Soares,,,,,,
Prince Gouano,P. Gouano,P Gouano,Gouano,,,
Tozé,,,,,,
Pedrão,,,,,,
João Vigário,,,J. Vigário,J Vigário,Vigário,
Georgemy,,,,,,
Miguel Silva,,,,,,
Falaye Sacko,,,,,,
Thibang Phete,T. Phete,T Phete,Phete,,,
Xande Silva,,,,,,
Marcilio,,,,,,
Rafael Miranda,,,,,,
Nolan Mbemba,,,,,,
Bongani Zungu,B. Zungu,B Zungu,Zungu,,,
Tiago Gomes,,,,,,
Ricardo Horta,,,,,,
Emiliano Velázquez,,,,,,
Ricardo Ferreira,,,,,,
Ahmed Hassan,A. Hassan,A Hassan,,,,
Matheus,,,,,,
André Pinto,,,,,,
Willy Boly,W. Boly,W Boly,Boly,,,
Djavan,,,,,,
Baiano,,,,,,
Marcelo Goiano,,,,,,
Pedro Tiba,P. Tiba,P Tiba,Tiba,,,
Nikola Vukcevic,N. Vukcevic,N Vukcevic,Vukcevic,,,
Pedro Santos,,,,,,
Rafa Silva,,,,,,
Dolly Menga,D. Menga,D Menga,Menga,,,
Andrey Panyukov,A. Panyukov,A Panyukov,Panyukov,,,
Marko Bakic,M. Bakic,M Bakic,Bakic,,,
Tiago Sá,,,,,,
Alef,,,,,,
Joan Román,,J. Román,J Román,Román,,
Wilson Eduardo,W. Eduardo,W Eduardo,,,,
Nikola Stojiljkovic,N. Stojiljkovic,N Stojiljkovic,Stojiljkovic,,,
Rodrigo Pinho,,,,,,
Marafona,,,,,,
??rick Moreno,,,,,,
Stian Ringstad,S. Ringstad,S Ringstad,Ringstad,,,
Lazar Rosic,L. Rosic,L Rosic,Rosic,,,
Luis Aguiar,L. Aguiar,L Aguiar,Aguiar,,,
Tomás Martínez,,,,,,
Oti,,,,,,
Konstantin Bazelyuk,K. Bazelyuk,K Bazelyuk,Bazelyuk,,,
Paulo Henrique,,,,,,
Mano,,,,,,
Diogo Amado,D. Amado,D Amado,Amado,,,
Afonso Taira,A. Taira,A Taira,Taira,,,
Mattheus,,,,,,
Tijane,,,,,,
Kléber,,,,,,
Oumar Diakhite,O. Diakhite,O Diakhite,Diakhite,,,
Diogo Baltazar,D. Baltazar,D Baltazar,Baltazar,,,
Anderson Esiti,A. Esiti,A Esiti,Esiti,,,
Bilal Sebaihi,B. Sebaihi,B Sebaihi,Sebaihi,,,
Matheuzinho,,,,,,
Dieguinho,,,,,,
Luiz Phellype,L. Phellype,L Phellype,Phellype,,,
Dankler,,,,,,
Lucas Farias,L. Farias,L Farias,Farias,,,
Felipe Augusto,,,,,,
Luís Ribeiro,,,,,,
José Moreira,,,,,,
Thierry Graça,,T. Graça,T Graça,Graça,,
Thiago Cardoso,,,,,,
Ailton,,,,,,
Dmytro Yartchuk,D. Yartchuk,D Yartchuk,Yartchuk,,,
Matheus ??ndio,M. ??ndio,M ??ndio,??ndio,,,
Tobias Figueiredo,,,,,,
Vítor Gonçalves,,,,,,
Rui Silva,,,,,,
Rui Correia,,,,,,
Nuno Campos,N. Campos,N Campos,Campos,,,
Ali Ghazal,A. Ghazal,A Ghazal,Ghazal,,,
Tiago Rodrigues,,,,,,
Willyan,,,,,,
Witi,,,,,,
Salvador Agra,S. Agra,S Agra,Agra,,,
Ricardo Gomes,,,,,,
Jhonder Cádiz,,J. Cádiz,J Cádiz,Cádiz,,
Nuno Sequeira,N. Sequeira,N Sequeira,Sequeira,,,
Mauro Cerqueira,M. Cerqueira,M Cerqueira,Cerqueira,,,
Washington Santana,,,,,,
Roniel,,,,,,
Vítor São Bento,,,,,,
Ohoulo Framelin,O. Framelin,O Framelin,Framelin,,,
César Martins,,,,,,
Rodrigo Alírio,,R. Alírio,R Alírio,Alírio,,
Víctor García,,,,,,
Bheu,,,,,,
Sérgio Duarte,,,,,,
Okacha Hamzaoui,O. Hamzaoui,O Hamzaoui,Hamzaoui,,,
Nelson Bonilla,N. Bonilla,N Bonilla,Bonilla,,,
João Marna,,J. Marna,J Marna,Marna,,
